,Unnamed: 0,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,is_recid,is_violent_recid
1036,1036,1,2,2,0,0,1,1,0,0,0,0,0,0
4660,4660,0,1,0,0,0,0,4,0,0,0,0,1,0
1878,1878,1,1,1,0,0,0,4,0,0,0,0,0,0
1928,1928,1,1,0,0,0,0,4,0,0,0,0,0,0
4686,4686,0,1,0,0,0,0,8,0,0,0,0,0,0
3120,3120,0,2,0,0,0,0,8,0,0,0,0,1,0
3110,3110,0,1,0,0,0,0,8,0,0,0,0,1,0
5942,5942,0,1,0,0,0,1,9,0,0,0,0,1,0
1745,1745,0,1,0,0,1,0,8,0,0,0,0,1,0
6136,6136,0,1,0,0,0,0,7,0,0,0,0,1,0
168,168,0,3,1,1,0,1,1,0,0,0,0,1,0
6501,6501,1,2,0,0,0,0,2,0,0,0,0,1,0
6887,6887,1,1,0,0,0,1,2,0,0,0,0,0,0
5477,5477,0,1,1,0,0,0,1,0,0,0,0,0,0
5218,5218,0,1,1,0,1,0,5,0,0,0,0,1,0
3975,3975,1,3,1,3,1,0,3,0,0,0,0,1,0
3749,3749,0,1,1,0,0,0,1,0,0,0,0,1,0
4379,4379,0,1,1,1,0,0,2,0,0,0,0,1,0
4612,4612,1,1,0,0,1,1,9,0,0,0,0,1,0
4994,4994,0,1,0,0,0,1,9,0,0,0,0,0,0
3361,3361,0,0,3,0,0,1,2,0,0,0,0,1,0
6149,6149,0,1,0,0,0,0,10,0,0,0,0,1,1
3390,3390,0,2,1,0,0,0,1,0,0,0,0,0,0
4451,4451,0,1,3,0,0,1,6,0,0,0,0,0,0
588,588,0,2,1,5,0,1,1,0,0,0,0,0,0
6330,6330,0,2,2,1,0,1,1,0,0,0,0,0,0
5167,5167,0,1,0,1,1,1,7,0,0,0,0,1,0
2941,2941,0,1,0,0,1,1,6,0,0,0,0,1,0
3065,3065,1,1,3,4,0,1,1,0,0,0,0,0,0
3884,3884,0,2,1,0,0,0,2,0,0,0,0,0,0
3612,3612,0,3,0,0,0,1,5,0,0,0,0,0,0
4964,4964,0,1,0,0,1,0,6,0,0,0,0,0,0
3836,3836,1,2,1,0,0,0,5,0,0,0,0,0,0
5456,5456,0,1,2,0,1,0,5,0,0,0,0,0,0
967,967,0,2,2,5,0,0,1,0,0,0,0,1,0
5323,5323,0,1,0,0,0,0,7,0,0,0,0,1,1
96,96,0,1,1,0,0,1,5,0,0,0,0,0,0
4342,4342,0,1,0,0,0,0,9,0,0,0,0,1,0
3589,3589,1,1,1,0,0,1,6,0,0,0,0,1,0
6797,6797,0,2,0,1,0,0,10,0,0,0,0,1,1
3366,3366,0,1,3,2,0,0,1,0,0,0,0,0,0
771,771,1,0,1,0,0,1,6,0,0,0,0,1,1
2660,2660,0,1,2,4,0,0,3,0,0,0,0,0,0
5144,5144,0,1,2,0,0,0,2,0,0,0,0,0,0
5286,5286,0,1,2,2,0,1,4,0,0,0,0,0,0
6685,6685,0,1,0,1,1,0,10,0,0,0,0,1,0
6724,6724,1,1,0,0,0,0,7,0,0,0,0,1,1
2825,2825,0,0,0,0,0,0,9,0,0,0,0,1,0
250,250,0,1,3,0,0,0,1,0,0,0,0,0,0
3879,3879,0,1,0,0,0,1,5,0,0,0,0,0,0
5422,5422,0,1,3,0,0,0,4,0,0,0,0,1,0
6760,6760,0,1,0,0,0,1,5,1,0,0,0,1,0
5730,5730,0,2,1,0,0,0,1,0,0,0,0,0,0
785,785,1,1,3,1,0,1,1,0,0,0,0,1,0
5112,5112,0,1,0,0,0,1,3,0,0,0,0,0,0
2332,2332,1,1,0,1,0,0,1,0,0,0,0,0,0
4872,4872,0,2,2,0,1,0,6,0,0,0,0,1,0
6810,6810,1,1,0,0,0,0,8,0,0,0,0,1,1
1636,1636,1,2,1,0,0,1,1,0,0,0,0,0,0
4480,4480,0,1,1,0,0,0,1,0,0,0,0,0,0
2004,2004,0,1,1,0,0,1,1,0,0,0,0,0,0
5669,5669,0,2,1,0,0,0,7,0,0,0,0,1,0
6270,6270,0,1,3,0,0,0,4,0,0,0,0,1,0
3815,3815,0,1,0,0,0,0,5,0,0,0,0,1,1
6644,6644,0,1,2,1,0,0,3,0,0,0,0,0,0
5098,5098,0,1,0,0,2,0,8,0,0,1,0,1,0
4794,4794,0,1,3,2,0,0,2,0,0,0,0,0,0
6208,6208,0,1,0,0,0,0,9,0,0,0,0,1,1
1209,1209,0,1,2,0,0,0,9,0,0,0,0,0,0
2847,2847,1,2,1,0,0,0,1,0,0,0,0,0,0
5745,5745,0,2,2,0,0,0,1,0,0,0,0,0,0
5830,5830,1,2,2,0,0,0,5,0,0,0,0,0,0
5021,5021,0,2,1,1,0,1,1,0,0,0,0,1,0
6197,6197,0,2,0,0,2,0,9,0,0,0,0,1,0
4241,4241,1,2,0,1,2,1,9,0,0,0,0,1,0
6634,6634,0,1,0,4,0,0,6,0,0,0,0,0,0
3231,3231,0,1,3,0,0,0,2,0,0,0,0,1,0
694,694,0,1,1,0,1,0,4,0,0,0,0,1,0
988,988,0,2,1,1,0,0,1,0,0,0,0,0,0
1814,1814,0,1,1,4,0,0,5,0,0,0,0,1,0
1905,1905,0,2,0,2,0,0,10,0,0,0,0,1,0
1357,1357,0,2,1,5,0,1,3,0,0,0,0,1,1
4328,4328,0,1,1,0,0,0,7,0,0,0,0,1,0
1778,1778,0,2,2,3,1,0,8,0,0,0,0,1,0
638,638,0,1,0,0,1,0,4,0,0,0,0,0,0
3105,3105,0,1,1,0,0,1,4,0,0,0,0,1,0
2681,2681,0,1,2,0,0,1,9,0,0,0,0,0,0
381,381,0,1,0,0,1,0,7,0,0,0,0,1,0
1841,1841,0,1,0,0,0,0,3,0,0,0,0,1,0
3133,3133,0,1,0,0,0,0,8,0,0,0,0,1,0
1472,1472,0,2,1,0,0,0,1,0,0,0,0,0,0
1580,1580,0,2,0,0,2,0,3,0,0,0,0,0,0
6333,6333,0,1,0,0,0,0,9,0,0,0,0,1,0
3745,3745,0,2,1,0,0,0,2,0,0,0,0,0,0
556,556,1,1,1,0,0,1,3,0,0,0,0,0,0
1045,1045,0,1,0,0,0,0,6,0,0,0,0,1,1
5212,5212,0,2,0,0,0,0,1,0,0,0,0,0,0
6427,6427,0,1,0,0,0,1,4,0,0,0,0,0,0
3246,3246,0,3,1,5,1,0,2,0,0,0,0,0,0
2531,2531,0,2,0,0,0,1,1,0,0,0,0,0,0
3635,3635,0,2,0,0,1,1,5,0,0,0,0,1,1
4892,4892,1,2,0,0,0,0,2,0,0,0,0,0,0
3453,3453,0,1,0,0,0,1,1,0,0,0,0,0,0
6528,6528,0,2,1,0,0,0,1,0,0,0,0,0,0
6354,6354,1,2,2,0,0,0,1,0,0,0,0,0,0
1992,1992,0,2,1,1,0,1,1,0,0,0,0,1,0
3405,3405,1,1,0,0,0,0,6,0,0,0,0,1,0
2786,2786,1,1,0,0,0,0,5,0,0,0,0,0,0
5433,5433,0,1,0,0,1,0,9,0,0,0,0,1,0
1054,1054,1,1,1,0,0,0,7,0,0,0,0,0,0
1342,1342,0,1,0,0,0,0,8,0,0,0,0,1,1
6518,6518,0,2,1,0,0,0,1,0,0,0,0,0,0
133,133,1,0,0,0,0,0,10,0,0,0,0,0,0
4668,4668,1,1,0,0,0,1,7,0,0,0,0,1,0
5736,5736,0,1,1,0,0,0,1,0,0,0,0,1,0
3829,3829,1,1,1,0,0,0,3,0,0,0,0,0,0
5729,5729,0,1,3,1,0,0,1,0,0,0,0,1,0
6466,6466,0,1,2,5,0,1,1,0,0,0,0,0,0
6819,6819,0,0,0,0,0,0,10,0,0,0,0,1,0
846,846,0,1,2,0,0,0,6,0,0,0,0,1,0
5026,5026,0,1,0,0,0,1,9,0,0,0,0,1,1
2069,2069,1,1,0,0,0,1,2,0,0,0,0,0,0
3932,3932,0,1,2,0,2,0,10,0,0,0,0,1,0
3984,3984,0,1,1,0,0,0,5,1,0,0,0,0,0
3694,3694,0,1,1,0,0,1,2,0,0,0,0,0,0
245,245,1,1,1,0,0,0,5,0,0,0,0,1,0
1084,1084,0,2,0,0,0,0,4,0,0,0,0,0,0
6226,6226,1,1,0,0,1,0,9,0,0,0,0,1,0
5306,5306,0,1,0,0,0,0,10,0,0,0,0,1,0
493,493,0,2,0,0,1,0,7,0,0,0,0,1,0
6315,6315,0,2,1,5,0,0,5,0,0,0,0,0,0
1927,1927,0,2,1,1,0,1,1,0,0,0,0,0,0
6668,6668,0,2,1,5,0,0,3,0,0,0,0,0,0
5864,5864,1,1,0,0,0,0,9,0,0,0,0,1,0
4679,4679,0,1,0,0,0,0,6,0,0,0,0,1,0
5260,5260,0,1,1,0,0,0,8,0,0,0,0,1,0
323,323,0,1,0,0,0,0,3,0,0,0,0,0,0
6794,6794,0,1,0,0,0,0,2,0,0,0,0,1,1
2657,2657,0,1,0,0,0,1,1,0,0,0,0,0,0
755,755,0,1,1,0,0,1,3,0,0,0,0,0,0
100,100,0,1,0,0,0,0,9,0,0,0,0,1,0
2540,2540,1,2,1,0,0,0,3,0,0,0,0,1,0
6827,6827,0,1,1,0,0,0,3,0,0,0,0,0,0
6349,6349,0,1,0,0,0,0,8,0,0,0,0,0,0
6377,6377,0,1,3,4,0,1,1,0,0,0,0,0,0
5282,5282,0,1,0,0,0,0,2,0,0,0,0,0,0
342,342,0,1,0,0,0,1,10,0,0,0,0,1,0
5011,5011,0,1,0,0,1,0,9,0,0,0,0,1,1
4385,4385,0,2,0,1,0,1,1,0,0,0,0,1,0
3588,3588,0,1,1,0,1,0,6,0,0,0,0,1,0
2685,2685,0,2,3,1,0,1,1,0,0,0,0,1,0
3991,3991,0,2,0,0,2,0,7,0,0,0,0,1,0
5035,5035,0,1,0,0,0,0,2,0,0,0,0,0,0
5631,5631,0,1,0,0,0,0,2,0,0,0,0,0,0
370,370,0,1,0,0,0,0,5,0,0,0,0,0,0
2988,2988,1,1,0,0,0,0,9,0,0,0,0,0,0
6191,6191,0,1,0,0,1,0,4,0,0,0,0,0,0
611,611,0,1,0,0,0,0,3,0,0,0,0,0,0
446,446,0,2,0,0,3,0,9,0,0,0,0,1,0
2506,2506,0,1,0,0,0,0,7,0,0,0,0,1,0
5553,5553,0,2,0,0,0,1,2,0,0,0,0,0,0
5085,5085,0,2,0,0,0,0,1,0,0,0,0,0,0
3352,3352,0,2,1,5,1,0,2,0,0,0,0,0,0
17,17,0,1,1,0,0,0,3,0,0,0,0,1,0
5248,5248,0,1,0,0,0,0,5,0,0,0,0,0,0
324,324,0,1,0,0,0,0,6,0,0,0,0,1,0
3412,3412,0,1,0,1,2,1,10,0,0,0,0,1,1
1267,1267,1,1,1,0,0,1,3,0,0,0,0,0,0
2090,2090,1,1,2,2,0,1,3,0,0,0,0,1,0
2365,2365,1,1,0,0,1,0,8,0,0,0,0,0,0
2944,2944,0,2,1,1,0,1,1,0,0,0,0,0,0
4899,4899,0,1,0,0,3,1,10,0,0,1,0,1,1
220,220,0,2,1,0,1,0,4,0,0,0,0,1,0
1602,1602,1,2,1,2,1,0,2,0,0,0,0,0,0
6389,6389,0,1,0,0,0,0,10,0,0,0,0,0,0
5137,5137,0,1,1,0,0,0,1,0,0,0,0,0,0
3818,3818,0,0,0,0,0,1,9,0,0,0,0,1,0
3283,3283,0,1,0,0,0,0,4,0,0,0,0,0,0
5617,5617,1,2,1,0,0,0,1,0,0,0,0,0,0
4438,4438,0,1,0,0,1,1,5,0,0,0,0,1,0
2404,2404,0,1,3,1,0,1,1,0,0,0,0,0,0
2347,2347,0,1,0,0,0,0,1,0,0,0,0,0,0
2306,2306,0,1,0,0,0,1,5,0,0,0,0,0,0
4954,4954,0,1,0,0,0,0,5,0,0,0,0,1,0
1528,1528,0,1,0,0,0,0,5,0,0,0,0,1,0
5345,5345,0,1,0,0,0,0,5,0,0,0,0,0,0
5491,5491,0,1,0,0,2,1,6,0,0,0,0,1,1
2911,2911,0,3,3,1,0,1,1,0,0,0,0,0,0
4542,4542,1,1,1,0,0,1,6,0,0,0,0,1,0
1090,1090,1,1,0,0,1,0,9,0,0,0,0,0,0
6719,6719,0,1,3,0,0,0,3,0,0,0,0,0,0
6535,6535,0,2,1,0,0,1,2,0,0,0,0,0,0
1785,1785,0,1,1,0,0,1,5,0,0,0,0,0,0
2027,2027,0,1,1,0,1,0,1,0,0,0,0,0,0
2688,2688,1,1,3,4,0,0,5,0,0,0,0,0,0
3359,3359,1,1,0,0,0,0,2,0,0,0,0,0,0
3186,3186,0,1,2,0,0,0,9,0,0,0,0,0,0
5321,5321,1,1,1,0,0,1,2,0,0,0,0,0,0
3874,3874,0,1,0,0,0,0,4,1,0,0,0,0,0
952,952,0,1,2,0,0,0,5,0,0,0,0,1,0
6686,6686,0,2,0,1,1,0,6,0,0,0,0,1,0
3889,3889,0,1,1,0,1,1,9,0,0,0,0,1,0
3784,3784,0,1,3,0,0,0,4,0,0,0,0,0,0
4465,4465,0,2,0,0,0,0,9,0,0,0,0,1,0
14,14,0,1,2,6,0,1,1,0,0,0,0,0,0
503,503,0,1,0,0,0,1,3,0,0,0,0,1,0
5504,5504,1,1,1,0,0,1,6,0,0,0,0,0,0
5450,5450,0,1,3,0,0,0,6,0,0,0,0,0,0
610,610,1,2,1,0,0,1,4,0,0,0,0,1,0
3417,3417,1,1,1,0,0,0,2,0,0,0,0,0,0
1396,1396,0,1,0,0,0,0,7,0,0,0,0,0,0
4139,4139,0,1,1,0,0,1,2,0,0,0,0,0,0
4312,4312,1,1,0,0,0,0,4,0,0,0,0,0,0
5968,5968,0,1,0,0,0,0,5,0,0,0,0,1,0
6660,6660,1,2,0,0,0,0,6,0,0,0,0,0,0
3822,3822,0,1,1,0,0,0,1,0,0,0,0,1,0
5273,5273,0,1,0,4,0,0,2,0,0,0,0,0,0
920,920,1,0,0,0,0,0,4,0,0,0,0,0,0
828,828,0,1,0,0,3,1,8,0,0,0,0,1,0
2300,2300,0,2,3,2,0,0,3,0,0,0,0,0,0
3242,3242,0,2,1,0,0,0,1,0,0,0,0,0,0
5599,5599,0,1,3,0,0,1,2,0,0,0,0,0,0
4355,4355,0,1,1,0,0,1,2,0,0,0,0,0,0
802,802,0,1,0,0,0,0,4,0,0,0,0,1,0
3496,3496,0,2,0,0,0,0,1,0,0,0,0,1,0
6387,6387,1,1,0,0,0,1,4,0,0,0,0,0,0
2401,2401,0,1,3,0,0,1,10,0,0,0,0,1,1
4145,4145,0,2,2,5,0,1,1,1,0,0,0,0,0
724,724,1,2,0,0,2,0,10,0,0,0,0,1,0
6103,6103,0,1,0,0,0,0,2,0,0,0,0,0,0
6675,6675,0,1,2,4,0,0,2,0,0,0,0,1,1
4724,4724,0,1,0,0,0,0,8,0,0,0,0,1,0
1736,1736,0,2,1,1,0,1,5,0,0,0,0,0,0
4394,4394,1,1,1,1,0,0,1,0,0,0,0,1,0
6408,6408,0,1,0,0,1,0,6,0,0,0,0,1,0
2996,2996,0,2,1,0,0,0,5,0,0,0,0,1,0
4506,4506,0,1,0,0,0,0,8,0,0,0,0,1,1
6213,6213,0,1,0,0,0,1,4,0,0,0,0,0,0
1581,1581,0,1,3,0,0,1,6,0,0,0,0,0,0
6885,6885,0,1,0,0,0,0,3,0,0,0,0,0,0
3267,3267,0,1,0,0,0,0,1,0,0,0,0,1,1
2983,2983,0,2,0,0,4,0,7,0,0,0,0,1,0
3286,3286,0,1,1,0,0,0,7,0,0,0,0,1,0
3404,3404,0,1,3,1,0,1,4,0,0,0,0,1,1
6723,6723,1,1,1,0,0,0,6,0,0,0,0,1,0
68,68,0,1,0,0,0,0,2,0,0,0,0,0,0
4544,4544,0,1,1,0,0,0,2,0,0,0,0,0,0
5423,5423,0,1,2,0,0,0,5,0,0,0,0,1,1
3700,3700,0,2,1,0,1,0,3,0,0,0,0,1,0
2159,2159,0,1,0,0,3,0,10,0,0,0,0,1,1
2606,2606,0,1,0,0,0,0,9,0,0,0,0,1,0
4494,4494,0,1,1,0,0,0,6,0,0,0,0,0,0
537,537,0,1,0,0,0,0,5,0,0,0,0,0,0
4611,4611,0,2,2,2,0,0,3,0,0,0,0,0,0
4317,4317,0,1,0,0,1,0,7,0,0,0,0,1,1
3824,3824,0,1,0,0,0,0,7,0,0,0,0,1,0
5897,5897,0,2,0,0,0,0,3,0,0,0,0,1,0
1574,1574,0,1,0,0,0,0,3,0,0,0,0,0,0
6200,6200,1,1,0,0,0,1,1,0,0,0,0,1,1
2248,2248,0,2,0,1,0,0,1,0,0,0,0,0,0
4423,4423,0,1,2,0,0,0,7,0,0,0,0,0,0
2517,2517,0,1,1,0,0,0,6,0,0,0,0,0,0
6691,6691,0,1,0,0,0,0,3,0,0,0,0,1,0
1858,1858,0,1,0,0,0,0,3,0,0,0,0,0,0
5057,5057,0,2,1,0,0,0,2,0,0,0,0,0,0
214,214,0,1,3,0,0,0,4,0,0,0,0,1,0
2308,2308,0,1,1,1,0,1,1,0,0,0,0,0,0
1948,1948,0,2,1,5,0,1,1,0,0,0,0,0,0
1853,1853,1,1,0,0,0,1,6,0,0,0,0,0,0
2079,2079,0,2,1,0,1,0,6,0,0,0,0,0,0
4787,4787,0,2,0,2,2,0,7,0,0,0,0,1,0
5578,5578,1,1,0,0,0,0,2,0,0,0,0,1,0
6264,6264,0,1,0,0,1,0,7,0,0,0,0,1,1
1531,1531,0,3,1,1,0,1,1,0,0,0,0,0,0
504,504,0,1,0,0,0,0,2,0,0,0,0,0,0
4155,4155,0,1,1,1,0,0,3,0,0,0,0,0,0
3176,3176,0,1,0,0,0,0,7,0,0,0,0,0,0
6271,6271,1,1,0,4,0,0,5,0,0,0,0,0,0
4036,4036,0,1,0,0,0,0,5,0,0,0,0,0,0
5197,5197,0,1,1,0,0,0,2,0,0,0,0,0,0
5158,5158,1,1,1,5,0,1,1,0,0,0,0,0,0
355,355,0,2,0,0,2,0,8,1,0,0,0,0,0
5771,5771,0,1,0,0,0,1,8,0,0,0,0,0,0
2375,2375,0,3,1,4,0,1,1,0,0,0,0,0,0
2133,2133,0,2,0,4,0,1,5,0,0,0,0,0,0
2801,2801,0,2,1,5,0,1,1,0,0,0,0,0,0
4592,4592,0,1,0,0,0,0,6,0,0,0,0,1,0
281,281,0,0,0,0,0,0,5,0,0,0,0,1,0
1743,1743,0,1,1,0,0,1,4,0,0,0,0,0,0
2894,2894,0,1,0,0,0,0,6,0,0,0,0,0,0
2349,2349,0,1,0,0,0,1,1,0,0,0,0,0,0
612,612,1,1,0,0,0,0,8,0,0,0,0,0,0
1884,1884,1,2,0,1,0,0,1,0,0,0,0,0,0
222,222,0,1,0,4,1,1,9,0,0,0,0,1,1
4181,4181,0,1,1,0,0,0,2,0,0,0,0,1,0
2731,2731,0,2,1,0,0,0,5,0,0,0,0,0,0
4581,4581,0,1,0,0,0,0,5,0,0,0,0,0,0
3461,3461,1,1,2,1,0,1,1,0,0,0,0,1,0
3444,3444,0,2,0,0,0,0,1,0,0,0,0,0,0
4623,4623,0,1,0,0,0,0,7,0,0,0,0,0,0
6681,6681,0,0,0,0,0,0,4,0,0,0,0,0,0
5141,5141,0,1,2,0,0,0,5,0,0,0,0,0,0
2474,2474,0,1,0,0,0,0,2,0,0,0,0,1,0
5118,5118,0,1,0,0,0,0,7,0,0,0,0,0,0
5147,5147,0,1,2,4,0,0,1,0,0,0,0,0,0
4424,4424,0,2,0,0,1,1,10,0,0,0,0,1,0
4795,4795,0,1,0,0,1,0,8,0,0,0,0,1,0
162,162,0,3,0,0,1,0,4,0,0,0,0,0,0
3934,3934,0,1,0,5,0,1,7,0,0,0,0,0,0
6345,6345,0,1,0,0,0,0,7,0,0,0,0,0,0
2179,2179,0,1,1,0,0,1,1,0,0,0,0,1,1
6802,6802,0,2,0,0,0,1,2,0,0,0,0,0,0
6263,6263,0,1,1,0,0,0,4,0,0,0,0,1,0
4228,4228,0,0,1,0,0,1,3,9,0,0,0,1,0
106,106,0,2,0,0,1,0,9,0,0,0,0,1,0
5310,5310,0,1,0,0,0,0,4,0,0,0,0,0,0
5179,5179,1,1,0,0,1,0,9,0,0,0,0,1,0
87,87,0,3,1,0,0,0,1,0,0,0,0,0,0
203,203,0,1,0,0,0,1,5,2,0,0,0,0,0
5380,5380,0,1,0,0,0,0,10,0,0,0,0,0,0
4707,4707,0,2,1,1,0,0,5,0,0,0,0,0,0
3129,3129,0,1,1,0,0,0,1,0,0,0,0,0,0
6268,6268,0,2,0,0,1,0,4,0,0,0,0,1,0
1443,1443,0,1,3,1,0,0,2,0,0,0,0,1,1
290,290,1,1,0,4,0,1,6,0,0,0,0,0,0
2214,2214,0,2,0,0,1,0,3,0,0,0,0,1,0
4744,4744,1,0,0,0,0,1,5,0,0,0,0,1,0
6559,6559,1,1,3,0,0,0,7,0,0,0,0,1,0
2295,2295,0,2,0,0,0,0,4,0,0,0,0,0,0
4583,4583,0,2,0,0,2,0,5,0,0,0,0,1,0
6633,6633,0,1,0,0,2,0,8,0,0,0,0,1,0
476,476,0,1,1,0,0,1,3,0,0,0,0,1,0
6588,6588,0,1,0,0,1,0,10,0,0,0,0,1,0
182,182,0,1,0,0,1,0,9,0,0,0,0,1,0
613,613,0,1,0,0,0,0,2,0,0,0,0,0,0
2596,2596,0,1,0,0,0,0,5,0,0,0,0,0,0
2168,2168,1,1,0,0,1,0,7,0,0,0,0,1,0
6693,6693,1,1,0,0,0,0,7,0,0,0,0,1,0
3486,3486,0,2,3,1,0,1,1,0,0,0,0,0,0
6023,6023,1,1,0,0,0,0,10,0,0,0,0,1,0
3085,3085,0,2,0,0,0,1,7,0,0,0,0,1,1
1161,1161,0,1,0,0,0,0,8,0,0,0,0,1,0
4728,4728,0,1,1,0,0,0,5,0,0,0,0,0,0
1803,1803,0,1,1,0,0,0,2,0,0,0,0,0,0
5045,5045,0,2,0,0,1,0,8,0,0,0,0,1,0
1623,1623,0,1,0,0,0,0,7,0,0,0,0,0,0
2545,2545,0,1,0,0,0,0,3,0,0,0,0,0,0
2836,2836,1,1,0,0,0,0,4,0,0,0,0,0,0
4057,4057,1,2,1,3,0,1,1,0,0,0,0,0,0
879,879,0,3,0,0,0,1,9,2,0,0,0,0,0
1904,1904,0,2,0,0,0,0,1,0,0,0,0,1,0
3814,3814,1,2,1,5,0,0,4,0,0,0,0,0,0
4930,4930,0,1,0,0,0,0,3,0,0,0,0,0,0
1463,1463,1,1,0,0,0,1,7,0,0,0,0,1,0
5645,5645,0,1,0,0,2,0,7,0,0,0,0,1,0
6155,6155,0,1,0,0,0,1,5,0,0,0,0,1,0
3328,3328,0,2,1,1,0,0,1,0,0,0,0,1,1
2975,2975,0,1,0,0,2,0,9,0,0,2,0,1,0
183,183,0,2,1,0,0,0,3,0,0,0,0,0,0
4535,4535,0,0,1,0,0,0,4,0,0,0,0,1,0
4846,4846,0,1,0,0,1,0,9,0,0,0,0,1,0
6694,6694,0,1,0,0,1,0,10,0,0,0,0,0,0
207,207,1,2,1,0,0,1,1,0,0,0,0,1,1
3886,3886,1,1,1,0,0,1,5,0,0,0,0,1,0
3227,3227,1,2,1,0,0,0,3,0,0,0,0,0,0
3716,3716,1,1,1,0,0,0,8,0,0,0,0,1,0
4251,4251,0,2,1,1,0,0,8,0,0,0,0,0,0
801,801,0,2,1,0,0,1,1,0,0,0,0,1,0
4205,4205,1,1,0,0,0,1,1,0,0,0,0,0,0
2230,2230,1,1,1,0,0,0,1,0,0,0,0,1,0
5466,5466,0,1,1,0,0,1,3,1,0,0,0,0,0
1394,1394,0,2,2,0,0,0,1,0,0,0,0,0,0
5431,5431,0,1,1,4,0,0,3,0,0,0,0,0,0
