,sexC,ageC,raceC,MC,priors_count_C
6525,0,1,1,0,2
6526,0,2,0,0,2
6527,1,1,0,0,6
6528,0,2,1,0,1
6529,0,2,1,4,1
6530,0,2,1,5,8
6531,0,1,3,0,2
6532,0,1,2,0,17
6533,0,2,1,0,3
6534,0,2,0,0,6
6535,0,2,1,0,2
6536,1,1,0,0,0
6537,0,1,1,0,2
6538,0,1,0,0,0
6539,0,1,1,0,0
6540,1,2,2,5,0
6541,0,1,0,0,8
6542,0,2,2,0,1
6543,0,1,0,0,0
6544,0,2,1,0,1
6545,0,2,0,0,11
6546,1,2,0,0,3
6547,0,1,1,0,1
6548,1,1,0,5,5
6549,1,2,0,2,0
6550,0,1,0,2,12
6551,1,1,2,0,0
6552,0,1,0,0,5
6553,0,1,0,0,9
6554,0,1,3,1,0
6555,1,1,1,0,0
6556,0,1,0,0,3
6557,0,3,1,0,3
6558,0,2,1,0,2
6559,1,1,3,0,5
6560,0,1,0,0,0
6561,0,2,0,0,23
6562,0,1,1,0,1
6563,0,1,2,4,0
6564,0,1,2,1,5
6565,0,2,0,1,17
6566,0,2,2,0,1
6567,0,1,0,0,0
6568,0,1,1,0,2
6569,0,2,1,1,0
6570,0,2,1,1,12
6571,1,1,1,0,1
6572,0,1,1,0,0
6573,0,1,1,0,1
6574,1,1,2,0,14
6575,0,3,3,3,0
6576,1,1,0,0,2
6577,0,1,3,0,1
6578,1,3,1,1,1
6579,1,1,1,0,5
6580,0,1,0,0,15
6581,0,1,1,0,0
6582,0,1,0,0,0
6583,0,1,0,0,17
6584,0,1,1,1,1
6585,0,1,0,0,3
6586,0,1,1,1,1
6587,0,1,0,0,8
6588,0,1,0,0,15
6589,1,2,1,4,0
6590,0,1,1,0,0
6591,0,1,0,0,5
6592,0,1,0,0,2
6593,1,1,0,0,0
6594,1,3,1,3,0
6595,0,1,3,0,4
6596,1,1,0,0,2
6597,0,1,0,0,3
6598,0,2,2,1,1
6599,1,1,0,0,1
6600,0,1,1,0,8
6601,0,1,0,0,4
6602,1,2,0,0,8
6603,1,1,0,0,12
6604,0,1,0,0,8
6605,0,1,0,0,1
6606,0,1,1,1,8
6607,1,1,1,0,1
6608,0,0,1,0,1
6609,0,1,1,0,4
6610,0,2,1,0,2
6611,0,3,1,0,0
6612,0,1,0,0,10
6613,1,1,1,1,1
6614,0,2,0,0,3
6615,0,2,1,2,1
6616,0,1,3,0,0
6617,0,1,1,0,0
6618,1,2,1,2,0
6619,0,1,0,1,13
6620,0,1,0,0,0
6621,0,1,0,2,2
6622,1,1,0,0,1
6623,0,1,0,0,5
6624,0,1,0,0,11
6625,0,1,0,0,4
6626,0,2,1,0,1
6627,0,1,0,0,12
6628,0,3,0,0,11
6629,1,1,1,0,3
6630,0,1,1,0,11
6631,0,2,1,0,0
6632,0,1,1,0,3
6633,0,1,0,0,20
6634,0,1,0,4,3
6635,0,1,1,0,6
6636,0,2,1,0,0
6637,0,1,0,0,8
6638,1,1,1,0,1
6639,0,1,0,0,1
6640,0,1,0,0,1
6641,0,1,1,0,2
6642,1,1,0,0,1
6643,0,2,0,0,3
6644,0,1,2,1,1
6645,0,1,0,0,5
6646,0,1,0,0,1
6647,0,1,1,0,4
6648,1,1,2,0,1
6649,0,1,1,0,0
6650,1,1,0,0,0
6651,1,1,1,0,2
6652,0,1,1,0,0
6653,1,1,1,0,0
6654,0,1,1,0,0
6655,0,1,0,0,5
6656,0,2,1,0,4
6657,0,1,0,1,4
6658,0,1,0,0,0
6659,0,1,3,0,6
6660,1,2,0,0,6
6661,0,2,3,0,20
6662,0,1,0,0,0
6663,0,1,0,0,0
6664,0,2,1,0,0
6665,0,1,1,0,2
6666,0,1,3,1,1
6667,1,1,1,5,3
6668,0,2,1,5,7
6669,0,1,1,0,0
6670,0,2,1,0,6
6671,0,1,0,0,3
6672,0,1,0,0,0
6673,0,1,0,0,0
6674,0,1,0,0,6
6675,0,1,2,4,4
6676,0,1,0,0,1
6677,0,1,1,0,0
6678,0,1,0,0,3
6679,0,3,0,1,0
6680,1,2,3,2,0
6681,0,0,0,0,0
6682,0,1,1,0,1
6683,0,1,0,0,18
6684,0,1,2,4,0
6685,0,1,0,1,10
6686,0,2,0,1,13
6687,0,2,0,0,2
6688,1,1,0,0,0
6689,0,2,1,1,0
6690,1,2,0,0,0
6691,0,1,0,0,4
6692,1,2,0,1,4
6693,1,1,0,0,7
6694,0,1,0,0,9
6695,0,1,1,0,2
6696,0,1,3,0,0
6697,0,1,0,0,10
6698,0,1,2,1,11
6699,0,1,0,0,1
6700,1,1,2,0,2
6701,1,1,0,0,1
6702,0,1,1,0,0
6703,0,1,2,2,1
6704,0,1,0,0,0
6705,0,1,0,0,9
6706,0,2,0,0,2
6707,0,1,1,0,9
6708,0,2,1,0,3
6709,0,1,0,0,0
6710,0,2,0,0,28
6711,0,1,0,0,14
6712,0,2,0,0,23
6713,0,2,0,1,0
6714,0,1,1,0,4
6715,0,1,1,0,1
6716,0,3,1,0,0
6717,0,1,0,0,3
6718,1,1,2,0,1
6719,0,1,3,0,0
6720,0,1,0,0,2
6721,0,1,0,0,1
6722,0,2,1,0,4
6723,1,1,1,0,7
6724,1,1,0,0,5
6725,0,1,0,6,0
6726,1,1,0,0,1
6727,0,1,0,0,2
6728,0,3,0,0,1
6729,0,1,0,0,11
6730,1,3,1,1,5
6731,0,2,0,0,18
6732,0,2,1,0,1
6733,1,1,0,5,0
6734,1,2,1,0,0
6735,0,1,0,0,1
6736,1,1,2,0,0
6737,0,1,1,0,0
6738,0,1,0,0,0
6739,0,1,2,0,0
6740,0,1,0,0,4
6741,1,1,2,0,1
6742,0,2,0,0,0
6743,0,0,0,0,2
6744,0,1,0,0,0
6745,0,1,0,4,9
6746,0,1,1,0,2
6747,0,2,1,1,1
6748,0,2,1,0,0
6749,0,0,1,0,1
6750,0,2,0,0,7
6751,0,1,1,2,1
6752,0,3,1,0,1
6753,0,3,1,1,0
6754,0,1,1,0,0
6755,1,2,1,5,2
6756,1,2,0,0,9
6757,0,1,3,0,1
6758,1,2,1,0,7
6759,0,1,0,1,15
6760,0,1,0,0,2
6761,1,1,0,0,0
6762,0,0,0,0,1
6763,0,1,1,0,5
6764,0,1,1,0,13
6765,0,1,0,0,8
6766,0,1,1,0,13
6767,0,1,0,0,1
6768,0,1,1,0,1
6769,0,2,0,0,10
6770,0,2,3,1,0
6771,1,1,1,0,5
6772,0,1,0,0,8
6773,0,2,2,0,0
6774,1,1,0,0,1
6775,0,1,1,0,0
6776,0,3,2,0,2
6777,1,1,0,0,1
6778,1,1,1,4,0
6779,0,1,2,0,2
6780,0,1,0,0,3
6781,0,2,0,0,14
6782,1,1,0,0,3
6783,0,1,0,0,16
6784,0,1,2,0,0
6785,0,1,1,0,4
6786,0,1,0,0,1
6787,0,1,0,0,4
6788,1,1,0,0,2
6789,0,1,3,0,0
6790,0,2,0,0,31
6791,0,1,0,0,0
6792,1,1,0,0,5
6793,0,2,0,0,5
6794,0,1,0,0,2
6795,0,1,0,0,1
6796,0,3,1,3,2
6797,0,2,0,1,4
6798,1,2,1,0,4
6799,1,2,1,1,0
6800,1,1,0,4,6
6801,1,1,0,0,0
6802,0,2,0,0,0
6803,0,2,2,5,3
6804,0,2,1,1,0
6805,0,1,2,0,20
6806,1,1,1,0,1
6807,0,1,0,0,3
6808,0,1,1,0,11
6809,1,2,2,2,1
6810,1,1,0,0,4
6811,0,2,0,0,4
6812,0,2,1,5,8
6813,0,1,0,0,3
6814,1,1,0,0,9
6815,0,1,0,0,18
6816,0,1,1,0,5
6817,0,1,1,0,7
6818,0,1,0,0,0
6819,0,0,0,0,1
6820,1,1,1,0,3
6821,0,1,1,5,14
6822,0,1,2,0,1
6823,0,1,1,5,5
6824,0,1,0,1,0
6825,0,2,0,0,13
6826,0,2,0,0,11
6827,0,1,1,0,2
6828,0,1,0,0,12
6829,0,1,1,5,4
6830,0,1,0,0,2
6831,0,2,1,0,4
6832,0,1,0,0,0
6833,0,1,1,0,3
6834,0,1,0,0,1
6835,0,2,0,0,5
6836,0,1,0,0,7
6837,0,1,2,1,1
6838,0,1,0,0,4
6839,0,2,1,2,0
6840,0,1,2,0,7
6841,0,1,0,0,0
6842,1,2,1,0,1
6843,0,1,1,4,2
6844,0,1,1,0,0
6845,0,1,0,0,0
6846,0,1,0,0,0
6847,0,1,0,0,1
6848,0,3,0,5,4
6849,0,2,1,0,7
6850,0,0,0,0,1
6851,0,2,1,1,0
6852,0,1,2,0,0
6853,0,1,1,0,1
6854,1,1,1,0,1
6855,1,2,1,0,3
6856,1,3,1,5,1
6857,0,2,0,5,7
6858,1,2,1,5,2
6859,1,1,0,4,0
6860,1,1,1,0,4
6861,0,2,1,0,5
6862,0,1,0,0,9
6863,0,2,1,5,14
6864,0,1,1,0,0
6865,0,1,0,0,3
6866,0,1,0,0,2
6867,0,3,1,0,2
6868,0,1,1,0,0
6869,0,1,0,0,1
6870,1,1,1,0,2
6871,0,1,0,0,8
6872,0,2,0,0,0
6873,0,1,0,0,4
6874,0,1,1,0,0
6875,1,0,0,0,0
6876,0,1,0,0,19
6877,0,1,2,0,0
6878,0,2,2,5,0
6879,0,1,0,0,2
6880,0,1,1,0,5
6881,0,1,1,0,0
6882,0,1,0,0,0
6883,0,0,0,0,0
6884,0,1,0,0,0
6885,0,1,0,0,0
6886,0,2,3,1,0
6887,1,1,0,0,3
6888,1,1,2,0,2
