age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
74,5,1294747,3,6,2,4,0,3,1,93395,2765,1,28,1
87,4,738920,13,7,6,13,4,0,1,20552,1708,26,13,0
38,4,890741,4,16,2,5,3,0,0,14308,2098,4,19,0
71,0,1113531,8,5,3,9,2,2,1,96372,1598,33,14,1
89,6,43247,12,6,4,3,3,2,0,79754,3695,76,15,1
66,6,1357337,1,2,5,9,4,3,0,20351,1215,87,23,1
75,0,513841,0,16,4,13,2,3,1,43362,2179,46,12,1
42,6,451617,12,5,2,0,2,4,0,82737,1159,11,16,0
54,6,1075071,1,7,3,6,0,4,1,87394,202,71,3,1
89,0,800220,7,6,2,7,3,4,0,13535,119,52,33,1
83,2,559499,8,15,4,11,2,0,0,2472,3124,24,17,1
56,2,702189,8,4,5,6,3,1,0,91890,97,35,12,0
90,5,853791,2,2,0,0,3,3,1,41123,3711,21,7,1
23,6,211883,0,11,3,2,1,0,0,62510,2734,50,14,1
51,0,1289595,5,7,2,9,3,2,1,82281,3147,39,24,0
35,2,648925,6,3,3,11,0,2,0,10397,3739,41,17,0
44,6,1272355,10,3,5,11,1,4,1,78263,3291,72,32,0
46,6,1323812,11,11,1,6,5,2,0,57864,809,58,1,0
54,2,1313074,7,13,0,1,3,3,0,60006,4006,48,15,0
28,3,93568,10,2,0,6,1,2,1,56014,1110,53,32,0
49,0,1033395,11,8,0,12,3,3,1,56423,2839,79,20,0
61,3,1457880,5,1,3,4,0,2,0,20241,2297,88,8,0
88,0,1431906,0,16,6,8,1,3,1,52436,1804,41,11,0
74,2,1014674,0,9,1,4,0,0,0,66476,713,24,15,1
28,5,667233,0,11,4,12,3,0,0,80419,2429,26,38,1
44,1,1427000,9,6,3,12,1,0,1,90393,1539,26,33,0
54,4,398655,9,15,2,0,5,2,0,91926,3644,33,7,0
34,4,1150888,14,8,4,10,2,2,0,21605,3209,61,2,1
53,4,1425415,12,1,5,11,5,2,1,70961,165,96,8,0
73,4,1303804,6,7,3,2,0,3,1,57214,3746,13,28,1
87,5,1459658,3,15,0,6,0,0,0,39926,2801,44,17,0
56,5,1466028,1,14,4,8,2,0,1,13370,437,29,28,1
75,3,1144137,7,6,1,3,5,2,1,15626,1844,1,28,0
64,1,767928,9,8,4,3,2,3,1,22401,4040,2,10,1
39,4,1464390,2,12,6,2,5,2,1,98582,1956,35,1,1
84,5,674086,12,15,4,4,4,1,0,75061,145,28,10,0
87,4,470781,2,10,3,11,0,3,0,86484,254,94,24,1
70,1,961365,11,12,1,9,1,4,0,45910,79,55,9,0
25,3,897667,6,2,6,1,3,4,1,91707,1641,57,28,0
34,4,170257,1,2,6,2,3,3,1,2063,3588,38,24,0
17,6,462705,9,14,5,4,0,1,1,81464,1584,18,15,1
62,2,745848,5,9,6,12,4,2,1,93948,4029,88,8,1
60,4,1472736,2,14,1,13,3,4,1,77492,1455,9,10,0
35,6,785143,4,2,3,6,5,0,0,61954,549,23,17,1
81,1,1041753,0,12,0,2,0,2,0,62805,1616,33,5,1
50,5,152174,9,15,0,12,5,4,0,31368,3095,93,9,0
45,6,984226,6,5,3,6,5,3,0,47940,3400,82,9,1
56,3,431441,1,16,4,13,0,0,0,77882,3400,95,13,0
51,3,290260,1,11,6,5,2,0,1,8305,3737,95,10,0
60,2,1155445,12,1,2,13,5,4,1,94183,3982,91,24,0
72,1,1037295,4,9,4,4,1,4,1,95173,414,85,3,0
49,4,255827,1,8,5,0,2,1,0,85253,3949,66,16,0
67,2,52731,12,2,5,12,0,0,0,70326,571,8,0,0
56,2,155070,12,6,6,1,4,3,0,35110,1678,56,15,1
26,1,998074,12,16,6,10,3,0,1,97463,463,30,13,0
69,6,478150,12,15,5,3,1,3,1,82432,1913,3,14,0
27,4,607257,7,7,0,11,5,2,1,68042,2600,73,33,0
73,3,800838,11,10,1,1,3,4,1,48879,772,98,37,1
22,2,689061,3,3,1,8,0,2,1,61822,2247,49,25,1
38,2,119127,4,11,6,10,3,4,1,60081,2293,29,22,0
72,1,482363,11,6,6,6,1,1,1,92727,3905,15,2,0
61,3,749413,4,5,5,5,3,3,1,84773,3667,3,3,1
43,1,1245544,9,9,4,3,5,4,1,91850,1391,56,30,0
52,2,113988,4,7,2,0,2,3,0,11772,911,98,18,1
72,4,1377839,14,14,5,8,5,2,0,37382,1595,66,9,1
80,1,768136,11,6,2,3,5,3,1,10822,741,98,40,1
17,5,967275,13,15,1,2,5,1,1,37599,2350,27,37,1
47,2,1075112,11,10,1,8,5,2,0,66342,151,47,15,0
44,4,1365795,8,7,6,7,1,2,1,3379,3440,68,31,0
84,3,133933,3,10,0,3,2,0,1,4331,1775,72,3,1
82,2,450363,3,6,4,6,2,1,0,35041,2025,53,2,1
69,6,163644,2,12,3,13,5,3,1,82592,2352,47,12,0
69,1,826649,1,5,4,2,5,1,1,83006,3828,16,17,1
80,2,482647,4,9,1,0,0,0,1,52799,3083,10,6,0
57,2,317521,1,3,6,5,5,4,0,27637,2235,40,19,1
69,6,119982,12,12,3,2,0,2,0,55510,2681,63,26,0
66,1,883809,4,15,6,12,0,0,0,7205,1203,79,19,0
70,1,719002,4,10,3,9,0,2,1,91792,10,78,0,0
44,6,509230,4,12,1,9,0,1,0,44154,1921,18,2,1
42,5,856798,13,7,3,6,2,1,0,77087,1438,23,25,1
27,0,61915,8,1,0,6,2,4,1,17015,3837,75,35,1
89,5,482583,9,2,6,9,0,4,1,25136,3333,32,27,0
48,0,403557,0,6,5,7,5,3,0,63400,1564,70,12,1
86,2,195472,8,12,6,8,1,0,1,47036,1282,28,35,0
29,4,321931,13,12,5,12,1,3,0,87046,3614,1,6,1
60,2,1426222,15,10,2,10,0,3,0,51948,1936,29,28,0
55,6,610425,7,8,4,7,5,1,1,82504,1443,99,14,0
78,6,412652,1,13,5,3,5,0,0,98878,2240,13,5,0
80,1,665145,14,10,1,1,5,3,0,35468,2682,54,12,0
55,0,508927,13,8,6,3,0,4,0,23916,263,40,10,0
75,6,665737,12,7,2,11,0,2,1,98960,2409,41,9,0
89,1,842074,9,13,5,2,5,4,0,10599,660,23,39,0
17,1,314382,9,14,5,9,0,3,1,40170,1515,50,40,0
37,5,184400,10,13,1,10,5,1,1,83979,3611,8,19,0
63,0,1427087,11,4,1,4,4,0,1,11132,1817,76,34,0
46,2,292443,5,7,1,11,3,2,0,26896,1754,74,4,1
70,4,374349,7,12,0,5,4,3,0,84410,1323,33,9,0
83,3,964709,4,9,3,10,2,2,1,40804,3848,92,37,1
48,3,702185,15,8,6,10,0,4,1,85829,3387,53,8,0
71,0,877502,8,9,0,9,4,2,0,54711,407,14,26,0
48,4,187043,5,7,5,5,0,3,1,24059,1187,8,10,1
49,2,1394276,6,12,3,9,4,2,0,14479,1596,17,24,1
24,4,423760,8,9,3,3,3,0,1,83139,519,54,18,1
25,1,359861,6,15,1,7,5,0,0,86254,1647,3,40,0
33,6,1405555,10,14,2,0,4,0,0,62121,1966,6,1,0
53,1,638101,5,9,4,4,3,2,1,4302,1251,65,31,1
80,5,778257,4,14,3,2,5,0,0,54828,2399,84,17,0
39,6,962932,15,12,0,13,1,0,0,50320,3726,83,9,0
49,5,1343791,1,9,3,2,4,3,0,94806,573,73,5,1
86,5,1392510,7,16,0,5,1,2,1,63616,2871,16,6,1
39,4,57046,13,6,0,1,0,1,0,31832,4163,63,9,0
63,5,1398978,9,12,3,2,0,2,1,31671,2675,41,0,0
66,6,840962,5,7,3,2,0,2,0,867,2355,73,25,0
40,0,1167868,13,9,3,1,0,0,0,20522,2035,35,14,0
42,5,1093288,14,10,1,1,3,4,1,41038,2472,1,29,1
57,2,287514,1,15,1,3,1,3,1,69858,4076,25,12,0
49,5,194971,10,15,1,2,0,0,1,87489,1500,92,20,1
73,2,996682,5,9,6,0,3,1,1,7385,2660,2,6,1
27,4,966622,15,11,2,2,2,1,0,79012,1896,62,22,0
26,3,967954,3,12,2,9,0,3,0,86525,344,47,9,1
87,4,1217590,7,4,6,1,3,1,1,8965,1467,42,5,1
78,2,142698,8,9,2,0,1,2,0,43915,1064,63,38,0
66,3,1074703,8,1,5,9,1,1,1,43903,2535,6,34,0
49,2,418997,6,16,4,1,2,1,1,47174,1612,67,27,0
59,0,500808,6,14,2,7,1,3,1,46861,1821,82,7,1
17,3,364854,15,7,1,5,5,0,0,39126,1349,77,40,0
62,6,715453,0,6,0,7,5,4,0,92482,3014,87,39,0
45,3,1185356,11,15,6,12,2,3,0,18509,901,82,19,0
28,6,428532,8,3,4,5,5,3,1,48197,1194,79,38,0
77,6,554598,3,12,3,0,0,3,1,71124,2371,88,21,0
68,0,329556,2,7,1,0,5,3,0,82260,1505,87,17,0
42,0,30394,8,1,3,10,1,0,1,2260,1338,59,25,0
25,2,404408,5,11,1,13,2,3,0,68209,4253,30,17,0
48,4,1453006,2,4,4,11,1,2,0,3351,688,77,30,1
83,4,1412284,9,12,4,4,4,1,1,21201,2111,93,8,1
67,3,637701,5,13,1,3,0,4,0,92370,729,38,24,0
50,1,179281,13,6,2,12,0,3,1,67761,1241,53,1,1
27,0,785994,10,5,1,10,3,2,1,7636,4186,65,33,1
24,2,1352782,7,12,1,0,2,3,1,55197,1344,69,39,1
62,0,1335268,3,6,4,0,2,2,1,30280,2669,58,18,0
46,0,1354644,9,5,4,0,1,3,0,59951,2169,34,6,1
79,0,1012827,10,14,0,3,2,2,1,46114,3560,53,18,1
60,3,174325,4,14,0,7,0,3,0,67130,2754,88,7,0
61,0,86447,9,7,6,10,2,1,0,51623,191,98,11,0
57,4,1446651,1,10,3,2,1,1,0,31271,1535,30,3,0
34,6,170318,11,16,4,6,0,3,1,51168,2038,45,29,0
87,5,859979,4,13,5,13,0,3,1,81896,642,95,35,0
52,4,1030096,10,6,4,13,2,0,1,69835,675,13,19,0
35,3,1441847,8,15,0,3,0,3,1,20216,1233,55,3,0
41,0,231313,3,10,3,2,2,0,0,13185,3616,34,31,0
61,0,929121,12,1,1,0,0,4,1,42055,3585,17,8,1
17,1,596914,3,11,5,0,3,3,0,16675,135,61,11,1
41,1,234784,1,8,3,8,4,1,0,41910,1654,42,28,0
22,1,325824,5,1,6,6,0,2,0,14477,134,64,22,1
22,3,789961,15,12,1,2,0,0,1,34327,1678,96,0,1
86,3,695846,4,4,5,13,2,0,0,91593,3887,56,31,1
76,2,822716,9,16,5,5,0,0,1,34634,1068,62,8,1
22,0,399175,14,10,2,13,0,1,0,23274,2459,64,7,1
17,0,194334,11,4,0,11,4,1,1,83047,1132,16,24,1
69,1,1422285,6,10,0,10,3,0,1,72544,265,87,25,1
18,5,447385,1,8,2,2,4,1,0,70271,1697,97,36,0
58,4,601103,2,5,3,7,0,4,0,25997,119,57,13,0
41,3,219403,3,4,5,1,2,1,1,17483,1372,18,3,0
75,5,506618,5,14,0,6,2,4,1,70463,3123,67,13,0
82,4,1168155,8,5,6,1,4,3,0,65464,99,82,16,0
46,5,1382509,1,1,1,4,2,3,0,93912,3280,95,30,1
24,1,726791,0,3,2,13,0,2,1,29528,1169,60,24,0
26,2,465404,6,1,2,9,1,4,0,51694,1399,56,6,1
30,6,896841,3,9,5,6,2,4,1,31641,2929,99,4,1
36,0,240261,2,12,1,2,1,3,0,46734,26,12,1,1
19,5,381838,3,2,3,2,0,0,1,56185,3779,80,13,0
72,0,1438490,7,13,0,4,2,3,1,69870,2378,17,16,1
87,4,485659,10,5,4,10,2,4,0,3870,3991,1,7,0
58,2,1337130,1,16,1,6,2,4,1,20881,2541,83,12,0
55,6,1462047,13,8,2,8,1,4,0,67171,3378,82,4,1
77,4,665645,9,9,5,7,1,4,1,55301,3759,30,35,1
37,2,48112,15,6,4,0,5,2,1,36698,3602,51,10,1
34,1,443493,4,10,5,1,3,4,0,10362,3779,5,33,1
88,3,1426279,5,1,3,5,0,2,0,92808,1552,79,6,1
72,3,929822,10,16,1,10,5,1,0,28545,1618,24,8,0
69,6,234620,3,1,4,3,1,4,1,22308,4032,9,15,0
41,3,1234719,9,13,0,13,0,0,0,11791,2602,17,8,0
72,6,421155,5,13,6,3,0,0,1,59909,2369,11,23,1
84,6,1340998,10,8,2,7,2,0,1,44192,748,59,20,1
71,5,1060500,4,12,0,11,1,3,0,12762,1083,77,28,1
83,6,1437194,4,4,3,5,1,4,0,9928,3727,8,3,0
41,0,194394,4,5,3,7,1,4,1,20782,2896,1,38,0
85,5,352569,12,6,4,1,1,0,0,15482,1596,82,1,1
44,4,908696,2,13,6,3,2,2,0,18855,2595,58,23,1
23,2,199554,0,8,4,2,3,3,0,81094,1089,31,23,0
89,2,525767,6,15,6,12,0,3,0,73682,1789,51,0,0
60,1,1085049,7,11,6,1,4,4,0,27833,2033,40,6,0
37,0,1283968,6,14,4,0,5,3,1,60807,3667,91,39,1
83,4,706100,7,4,6,2,2,0,0,40206,3934,72,6,0
65,4,142503,10,13,6,12,5,2,0,80381,2190,67,27,0
73,1,1222144,9,16,1,12,4,4,1,16800,2049,25,14,1
75,2,800092,10,3,3,11,5,1,1,29878,135,30,31,1
32,6,556209,6,16,2,11,5,4,0,86608,1019,4,29,1
21,5,1452188,0,13,3,11,3,1,0,82049,2218,1,16,1
61,2,1312071,5,13,4,6,3,1,1,99349,2167,26,2,1
54,6,1011897,12,2,4,5,4,2,1,85800,1108,41,9,1
90,6,359187,12,6,4,9,5,2,0,75782,1122,12,36,1
33,0,599029,8,1,3,12,3,3,1,86300,1700,29,38,1
84,2,1271797,5,15,4,12,2,4,1,22042,3472,5,13,0
58,0,1436291,7,3,6,7,2,4,1,7153,1045,34,3,0
87,3,1461079,8,14,1,2,2,1,0,76204,3731,60,40,0
71,4,1133629,14,11,3,13,4,1,0,92529,3773,31,18,0
38,2,818790,9,9,0,3,0,3,1,61789,3797,79,22,0
52,6,419427,6,4,0,4,1,4,0,9444,4240,24,9,1
34,4,958138,7,7,5,11,0,2,1,14100,4239,91,15,0
31,1,868262,14,7,6,9,1,3,0,97647,254,37,10,1
37,5,607451,3,12,1,6,0,3,0,76612,869,65,27,0
90,6,635648,9,2,4,9,2,0,0,39001,1811,97,1,1
84,1,955190,2,13,0,7,2,1,1,88968,2809,7,37,1
86,4,285837,12,11,1,11,4,0,0,6100,2334,47,30,0
57,5,86158,12,14,3,10,5,1,0,92492,1098,3,35,1
46,2,1276772,13,10,4,8,3,0,0,54176,1628,91,21,1
75,6,740226,6,11,4,3,3,1,0,2928,2923,44,11,1
32,0,466221,7,11,3,13,2,2,1,61574,3295,39,12,1
28,1,978054,1,3,2,13,1,1,0,56157,2357,30,39,1
25,0,1286772,15,7,0,2,4,3,1,50906,1695,72,19,1
29,1,234413,11,15,0,11,2,0,0,57466,3452,59,10,1
72,6,1035845,0,8,4,2,4,1,0,30513,3122,97,25,0
39,2,892224,9,15,5,6,0,0,0,46309,548,32,20,1
55,0,145971,15,14,4,6,0,4,1,74632,1466,97,11,0
39,1,1263677,2,6,5,13,3,1,1,72665,45,83,6,1
86,3,290122,11,11,3,8,1,0,1,79244,1615,9,26,0
50,0,902957,14,15,5,3,1,0,1,56685,46,87,8,1
43,6,1081355,13,9,4,4,2,1,0,73646,3586,16,31,1
87,3,1464717,0,14,4,4,4,1,0,66236,3608,34,16,0
36,5,676220,4,1,3,4,1,1,0,93634,722,91,5,1
28,3,332727,6,11,3,7,4,0,1,54351,1356,89,8,0
38,4,24017,3,10,1,1,3,1,1,9458,3750,19,19,0
35,2,951573,14,3,0,0,2,0,1,60866,3301,14,2,0
80,5,1333710,12,9,3,10,2,3,1,79347,2789,41,38,1
25,2,1164837,6,6,2,4,0,4,0,96029,3514,26,6,0
42,2,921768,7,13,1,5,0,2,1,76227,1531,24,12,0
37,4,181733,13,1,1,8,5,2,0,18866,4194,57,8,1
81,5,205709,12,11,0,6,5,0,1,18686,3990,60,10,0
30,2,76351,13,10,2,3,5,1,0,20996,1950,75,10,0
51,6,336030,11,10,1,1,4,2,0,40058,261,11,19,1
33,5,171430,9,15,4,1,0,0,0,60027,3421,66,17,1
34,2,307696,14,10,2,3,5,0,0,97131,217,7,14,1
18,1,892730,0,7,4,0,3,1,1,42712,2896,34,30,0
85,5,1479795,1,9,3,6,3,4,0,92401,3673,34,30,0
30,4,557864,10,9,0,3,0,4,1,99678,1248,17,24,0
71,1,575560,14,6,3,11,1,3,0,23551,3822,13,0,1
38,5,973693,15,4,4,5,3,1,1,74408,458,8,39,1
32,1,693004,7,13,2,4,0,2,0,68471,761,90,14,1
75,6,1469556,14,6,0,11,4,4,0,18329,2855,47,21,0
35,0,1261848,11,14,6,12,4,4,1,23150,2021,10,22,1
46,0,1408195,5,6,4,9,2,1,0,93483,3196,89,30,1
28,1,1421005,13,9,6,10,0,0,1,92286,19,26,25,0
87,2,20239,6,15,0,7,1,1,1,20167,1538,47,8,1
39,3,864343,7,9,6,3,2,4,1,23839,260,3,18,1
44,3,275873,10,15,4,0,5,3,0,32816,3644,13,1,1
53,2,182883,3,2,1,3,4,1,1,77990,674,46,34,1
46,0,169891,14,5,5,6,2,3,1,7517,2757,75,33,1
23,0,1487971,5,12,4,3,2,4,0,86787,638,7,10,0
47,1,968438,4,11,5,5,0,2,0,94172,1028,76,15,0
42,4,370824,15,1,1,13,2,3,0,56748,2537,93,30,0
81,0,85855,6,2,5,13,2,4,0,16264,2899,86,14,1
52,3,364245,3,8,1,3,1,0,1,63955,1082,61,22,1
48,0,1032082,10,14,3,0,0,1,0,4091,1539,57,5,0
44,0,897293,6,5,5,12,2,1,1,54566,1613,47,36,1
36,4,1042914,4,10,3,7,5,2,0,11163,326,16,27,0
82,0,1222466,0,13,3,10,5,4,1,49698,3690,18,13,0
36,2,873937,1,8,6,4,3,2,0,54732,706,5,32,1
60,3,172432,8,9,3,0,1,1,1,47250,3576,34,22,1
34,3,631048,2,1,5,11,3,1,1,50422,432,99,2,1
80,5,1229695,10,5,1,0,0,2,0,39932,2623,26,29,0
26,6,1097957,3,4,2,11,2,3,0,98981,3573,92,1,1
61,6,1200448,3,8,6,7,1,4,0,7948,2825,67,2,0
35,4,35207,8,6,4,11,0,3,1,81411,3342,83,39,1
85,6,607693,1,1,5,0,2,0,1,59424,2000,83,15,0
17,2,669028,15,10,4,8,3,0,0,11505,1182,4,1,0
36,0,1018490,12,10,4,7,0,0,1,63123,2348,68,6,0
59,3,403876,14,12,5,8,0,2,1,60023,662,70,28,0
17,3,1016615,15,1,3,1,3,2,1,88485,3218,13,31,1
84,0,597742,6,8,4,7,0,0,1,54350,1724,45,23,1
86,3,932219,13,1,0,13,3,3,1,51324,3511,49,30,0
37,4,1117841,5,14,6,10,2,1,0,43590,2085,8,1,1
47,0,943843,6,6,2,13,1,3,1,56349,1263,23,0,0
70,5,258171,14,12,2,1,2,2,1,96468,925,35,39,0
39,5,862754,1,13,1,10,0,4,0,53556,2150,51,20,1
55,4,842332,9,16,2,4,2,4,1,19254,2699,41,2,1
83,1,852914,2,12,4,9,1,3,0,4799,1024,92,33,1
78,2,1170466,13,12,3,0,2,0,0,39901,1654,1,22,1
81,1,644168,8,9,2,1,3,2,1,71445,2085,32,20,0
17,2,1006068,14,14,3,4,5,1,1,38101,2448,15,8,0
18,6,187864,2,7,2,10,3,4,0,14827,710,9,18,1
45,4,396558,3,13,6,13,2,3,1,58038,4327,64,33,1
18,0,732387,8,11,0,3,5,1,0,22920,2716,3,38,1
83,6,789386,2,1,1,10,0,0,1,56704,1501,91,32,0
19,0,148546,15,16,5,13,4,4,1,70826,679,34,25,1
57,1,326696,1,7,6,2,2,2,1,54222,1733,11,19,1
59,5,704239,13,14,4,13,5,1,1,59498,1561,68,38,0
65,2,80036,8,8,1,13,3,3,0,86442,3961,6,13,1
52,6,1276226,12,1,2,7,4,0,0,814,689,52,5,1
87,5,841295,9,5,6,12,3,1,1,36413,856,84,3,1
31,5,1107046,6,12,3,9,5,4,0,25725,3626,87,8,1
46,6,497480,10,10,2,0,3,3,1,52866,616,39,12,0
21,3,386944,12,15,0,12,5,3,1,77716,2706,57,16,0
37,1,852661,5,16,3,0,5,3,1,39235,2783,41,11,1
39,4,189617,10,4,0,1,4,1,0,74053,1140,30,30,0
72,5,127955,8,10,3,11,3,1,0,98791,2512,23,24,1
24,0,1161364,6,9,0,7,5,4,1,36247,897,70,15,0
54,3,691933,13,9,5,7,5,3,1,92276,954,11,12,0
25,3,221596,15,11,3,5,1,1,0,63325,3647,38,20,1
46,2,1457130,12,2,2,0,3,1,0,55071,3230,72,14,0
82,1,734461,15,5,3,2,4,4,1,52378,502,73,4,0
48,6,322034,12,3,4,2,5,2,0,97501,2326,76,35,0
27,5,374732,10,14,1,7,2,4,1,93830,1998,46,9,0
55,2,705166,3,10,0,1,5,0,0,98380,3484,89,23,0
47,5,1126865,4,4,6,5,0,2,1,47761,587,96,18,0
17,2,846817,4,10,2,8,5,1,1,74004,255,57,19,0
52,5,738824,3,14,4,2,1,2,1,49640,3882,19,27,1
86,1,1236672,7,7,1,2,4,4,1,68618,2344,49,13,1
69,4,674867,12,11,4,9,2,1,0,42454,740,94,24,0
37,4,438160,7,3,2,9,1,4,0,22986,105,49,2,1
30,2,322576,1,12,0,12,3,3,1,41707,2448,99,3,1
37,5,1370114,12,15,5,4,3,2,0,69505,4223,61,25,1
39,2,281675,13,15,2,5,2,1,0,56967,1374,72,10,0
35,2,1400869,9,6,5,7,3,3,1,4733,913,62,19,1
24,2,1119227,8,3,3,6,3,3,0,58994,880,53,33,0
71,6,334342,14,6,5,3,4,0,1,1059,3769,86,3,0
58,3,1265806,8,13,4,5,2,4,1,70332,3752,56,1,1
37,6,1147874,9,15,0,6,1,1,1,71879,510,29,35,0
69,0,716776,2,13,3,0,4,2,1,98278,1236,47,12,0
21,1,765724,1,12,3,4,2,2,1,95341,2050,51,39,0
86,3,270643,5,15,6,9,4,0,0,10831,3862,44,2,1
33,2,648312,10,6,1,3,5,3,1,86230,833,88,38,1
36,2,266878,0,9,6,2,3,2,1,74632,3904,41,17,0
78,5,298224,0,2,3,10,2,2,0,76705,2324,92,10,1
33,2,1441085,14,8,3,9,5,3,1,42335,2623,80,9,0
58,6,1474099,12,8,0,2,1,3,0,83988,402,27,2,1
55,0,1316854,1,7,5,11,4,4,1,95326,182,3,4,1
53,4,113871,5,8,1,2,3,1,1,43085,2096,37,26,0
34,6,1113308,11,3,5,7,4,0,1,68673,872,20,14,1
46,6,324159,3,3,2,4,2,3,0,91308,4030,35,40,1
36,0,72759,13,7,2,10,4,4,0,35186,2516,30,2,0
17,1,1239461,3,9,6,7,5,1,1,72643,3777,61,34,1
57,2,1472602,9,6,4,1,2,0,0,63188,48,34,13,0
78,4,822004,14,13,2,5,5,4,1,2579,1331,20,33,1
44,3,1405614,14,6,3,7,5,1,1,69003,4325,19,5,0
34,3,615166,12,8,3,10,5,3,1,81989,556,5,3,0
63,4,1189199,13,14,3,4,3,3,0,68165,2897,62,18,0
18,2,664088,11,11,5,7,4,4,0,61753,1532,1,7,1
36,5,1455256,0,10,1,11,3,0,0,61186,2618,39,36,0
27,6,625108,1,4,4,8,2,2,0,66455,981,7,2,0
69,6,1457146,9,9,3,13,5,4,0,60336,3848,25,34,1
80,4,1460093,2,4,6,0,3,2,0,25154,3236,51,4,0
45,3,193571,15,14,4,13,0,3,0,55249,3079,22,1,1
65,4,344355,11,9,6,10,0,1,0,29838,1010,55,9,1
81,5,1072130,4,5,3,11,0,1,0,14960,1204,47,21,1
43,3,653011,11,16,6,5,4,1,1,25887,1612,2,17,0
89,0,288632,3,11,3,9,5,4,1,64651,1807,31,32,0
32,2,653944,15,7,0,9,1,1,0,49671,2234,20,0,1
66,0,452742,0,5,5,5,3,2,1,89322,2134,1,16,0
32,4,1264151,9,10,0,10,3,1,1,55722,1092,59,24,1
51,1,1446445,11,3,4,10,5,1,0,28095,184,12,3,0
43,0,1040463,10,10,3,1,4,2,1,62182,2802,89,20,0
78,3,1489009,15,3,4,12,4,2,0,81791,3791,8,25,0
31,1,40091,0,16,5,1,1,4,1,50185,403,28,24,0
87,4,717138,6,13,2,6,1,0,0,7225,3125,59,4,0
36,4,38349,4,2,4,3,4,1,0,94076,2176,16,8,0
59,6,255673,9,14,4,4,5,0,1,61084,3899,88,30,1
76,5,869444,9,4,3,1,1,2,1,69656,2752,93,16,0
89,6,393611,13,9,5,13,0,0,1,70087,294,74,1,1
67,2,1270093,2,2,4,6,1,3,1,90709,628,86,26,1
68,6,205619,8,1,5,6,3,4,1,68111,1931,70,17,1
33,4,21971,1,10,3,3,5,1,0,92698,1596,62,22,1
57,6,1394700,4,14,0,2,4,4,0,53014,1412,67,1,1
80,2,128794,11,10,0,3,3,1,0,66294,370,61,33,1
90,5,1223182,5,15,4,4,2,3,1,84204,1260,69,29,0
83,3,35593,4,9,2,3,2,2,1,56435,2359,83,25,1
53,0,396461,5,2,1,10,3,3,1,41445,3642,84,39,0
75,0,1309709,4,14,5,11,2,3,0,35189,3217,88,12,0
42,2,75684,7,5,3,1,3,1,0,55287,2237,61,15,1
47,1,1422869,13,6,1,9,0,4,1,97129,2473,26,30,1
62,2,771146,9,6,3,1,5,1,1,27555,1192,77,28,0
38,4,717061,3,2,4,8,0,0,0,63354,2473,67,36,0
63,3,656425,6,3,0,5,1,2,0,46424,1053,63,11,1
41,4,1378206,2,13,4,6,0,0,1,3685,2955,90,36,1
59,2,1016926,8,4,2,9,2,1,0,43877,3651,32,1,0
33,0,765781,7,13,4,7,1,3,1,55238,2785,16,27,1
32,0,1317436,5,14,6,5,4,0,0,34333,2306,84,6,1
86,6,1270156,7,12,2,11,0,3,0,22839,1609,94,2,0
67,4,1301870,4,4,2,11,5,0,0,9237,3329,73,40,0
35,5,659049,15,11,5,0,3,2,0,3310,944,24,0,0
64,5,743496,5,3,4,12,3,1,1,87903,743,50,3,0
22,1,178477,0,2,3,4,2,1,0,92035,1737,60,0,0
25,2,1292099,9,9,5,2,3,3,0,11940,42,36,10,0
77,0,429721,9,6,5,9,4,2,1,64761,2648,39,2,1
29,6,963832,7,15,5,1,5,4,0,5467,1893,72,28,0
55,0,1014625,1,7,1,4,2,4,0,7761,29,37,35,0
31,4,965507,11,16,2,13,1,1,1,83954,3263,48,3,1
46,0,452995,11,13,6,8,4,0,1,13278,4342,67,25,1
83,0,1102064,7,5,1,4,3,2,0,74015,423,34,5,0
22,2,1211379,0,10,4,3,4,0,0,78029,397,74,18,1
64,4,990778,3,10,5,5,4,0,0,47224,836,67,10,1
87,1,1448261,0,13,1,5,4,3,0,54741,2976,89,12,0
68,6,1087889,8,8,2,2,2,3,0,79946,2002,23,6,1
63,2,629427,2,13,4,3,4,3,1,68743,32,3,5,1
64,6,1340457,2,15,0,3,2,4,1,4152,756,25,17,1
74,6,803537,11,16,6,3,0,0,0,97613,2618,88,6,1
34,2,286553,15,2,6,6,5,1,1,9745,995,20,34,0
73,1,28827,11,7,4,2,5,1,1,26506,4232,12,35,0
73,2,344313,2,3,0,7,1,0,0,6670,2647,79,31,0
68,6,1390099,1,10,3,4,0,3,0,84194,525,48,3,1
83,6,1167256,3,6,6,12,5,1,1,18103,2160,90,3,1
65,5,201407,13,6,3,13,4,2,1,44755,2972,90,4,1
88,4,1372848,9,1,1,2,5,2,1,23871,4314,30,8,1
52,0,1184408,1,7,2,6,5,0,0,49866,4236,19,21,1
75,0,1045507,10,7,6,4,3,1,1,77053,2583,16,15,0
32,0,448990,9,10,4,4,3,4,1,46956,697,93,1,1
61,0,134481,15,9,2,6,1,2,1,98935,4263,54,25,1
56,5,948480,2,11,3,13,0,2,1,55089,456,64,4,1
59,5,394573,2,7,1,7,4,3,0,32735,2358,14,33,1
77,3,431112,13,12,1,1,3,2,1,60298,2521,85,19,1
87,5,1106353,9,14,4,12,0,3,0,54518,476,56,5,0
