age_binary,sex_binary,race_C,juv_fel_count_C,decile_score_C,juv_misd_count_C,juv_other_count_C,priors_count_C,days_b_screening_arrest_C,c_days_from_compas_C,c_charge_degree_C,v_decile_score_C,start_C,end_C,event_C,MarriageStatus_C,Violence_score,Recidivism_score,is_recid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.93,-1.29,1
0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,-0.38,0.62,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,-2.76,-0.54,1
0,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,-2.56,-0.19,0
1,0,0,0,1,0,0,0,2,2,1,0,0,2,0,0,-1.94,0.28,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.77,0.45,1
1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,2,-3.74,-1.85,0
0,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,-2.33,0.19,1
1,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,-2.28,-1.01,0
1,1,1,0,1,0,0,2,0,0,1,0,0,0,1,0,-2.1,0.51,1
1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,-3.84,-2.4,0
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,-3.14,-0.8,0
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.91,-0.35,1
0,1,2,0,0,0,0,0,2,0,0,0,0,2,0,0,-2.48,-1.1,0
0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,6,-2.98,-1.65,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.72,0.44,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.32,-0.47,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,-1.46,-0.42,1
0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,-1.99,-0.41,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-3.06,-1.69,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.72,-0.55,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2.13,-0.27,1
1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,-1.45,-0.44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.41,-0.39,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-2.21,-1.07,1
1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,-1.53,0.72,1
1,1,2,0,0,0,0,0,1,0,1,0,0,2,0,3,-3.04,-1.58,0
1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-2.68,-0.12,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.0,0.26,1
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,-2.01,0.05,0
1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,6,-3.98,-2.29,0
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,-1.96,-0.06,0
1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,-4.02,-2.25,0
0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.68,-0.67,1
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-1.3,0.28,1
1,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,-2.41,0.46,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-2.87,-0.4,1
1,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,-3.52,-1.92,0
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-2.49,-0.42,1
1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,-1.42,0.29,1
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-2.02,-0.77,1
1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,-3.12,-1.26,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.22,-1.35,0
1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,-3.28,-1.76,0
1,1,1,0,0,0,0,0,1,0,1,0,0,2,0,5,-3.36,-2.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.52,-1.36,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.08,-0.3,1
1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,-3.71,-2.22,1
0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.6,-1.08,0
0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.79,-1.54,0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.36,-1.28,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-2.25,0.27,1
0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,-2.51,-1.06,0
0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.96,-0.87,0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-4.23,-2.55,0
1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,-3.28,-1.36,1
0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,-2.47,-1.21,0
0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,-2.09,-0.89,1
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.41,-1.04,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,-1.93,-0.27,1
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.15,-1.34,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2.65,-0.52,1
0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,-1.31,-0.52,0
0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,-1.91,-0.49,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.0,-0.75,0
1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,-2.54,-0.43,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.7,-0.74,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67,-0.9,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55,-1.45,1
0,1,2,0,0,0,0,0,0,0,1,0,0,2,0,4,-3.27,-1.63,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,-2.48,-1.39,0
0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,-1.01,-0.17,1
0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.84,-0.98,1
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.86,0.6,1
0,1,2,0,0,0,0,0,0,0,1,1,0,2,0,1,-1.53,-0.84,0
0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,-1.9,-0.18,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.53,-0.82,1
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,-3.7,-1.61,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-2.24,-0.72,1
1,0,1,0,0,0,0,0,2,2,1,0,0,2,1,0,-3.0,-1.54,1
1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.45,-1.91,0
0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.84,0.61,1
0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,-1.55,0.26,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08,-0.32,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93,-0.46,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-3.6,-2.23,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2.04,-0.37,1
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.51,-0.64,0
1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4,-2.92,-0.85,1
0,0,0,0,1,0,0,0,2,0,1,1,0,1,0,0,-1.42,-0.2,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.23,-0.94,0
1,0,0,0,1,0,0,0,2,0,1,0,0,2,0,6,-2.17,-0.2,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-4.1,-2.65,1
1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,5,-3.24,-0.84,0
0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,-1.4,0.06,1
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,-1.17,0.36,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07,-0.67,0
1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,-2.33,0.22,1
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.42,-0.78,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.17,-1.07,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.86,-0.95,1
1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,2,-2.65,-1.64,1
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,-2.53,-1.24,1
1,0,1,0,0,0,0,0,2,0,0,0,0,2,0,6,-3.65,-2.31,0
1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,1,-3.1,-1.51,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-2.15,-0.07,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37,-0.99,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.14,0.52,1
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,-1.54,-0.66,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,-2.04,-0.6,1
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-3.66,-1.85,0
1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-3.93,-2.55,0
1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-3.25,-1.36,0
0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,-1.28,0.04,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-3.03,-1.53,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.99,0.61,1
0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,-2.8,-1.32,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,-3.54,-2.47,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.73,-0.62,1
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.73,0.47,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.01,-0.93,1
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.2,0.03,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.47,-0.5,0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,-2.51,0.37,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.43,-2.04,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.42,-1.08,1
0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.26,-1.06,0
1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.55,-1.87,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,6,-2.71,-1.26,1
0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,3,-2.54,-1.29,1
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,-3.53,-0.58,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,-2.33,-1.18,0
1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,6,-3.63,-2.15,0
0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,-2.68,-0.63,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.08,-0.33,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,-0.08,0
0,0,0,0,1,0,0,2,0,0,1,1,0,1,1,0,-1.67,0.04,1
0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-1.78,-0.95,0
0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-3.11,-1.79,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.82,-0.58,1
1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,-3.25,-1.48,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.23,0.71,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-2.69,-0.93,0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.25,-1.69,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,-2.98,-0.32,1
0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,-1.77,-0.36,1
0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.27,-0.96,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.89,0.17,1
0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,-1.96,-0.37,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-1.64,0.06,1
1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.5,-1.96,0
1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-1.62,-0.21,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-2.98,-0.55,1
0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,-1.09,-0.04,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-2.87,-1.05,1
0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,-2.29,-1.1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.59,-1.91,0
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.48,-0.11,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.0,-0.84,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.31,-1.31,1
1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,-1.02,0.67,0
0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,-1.81,-0.23,1
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.12,-0.37,1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-0.31,0.96,1
0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,1,-2.01,-0.28,1
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.8,0.59,1
0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,-1.74,-0.4,1
1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,6,-2.09,-0.34,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.57,-1.03,1
1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.96,0.1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.05,-0.62,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-3.79,-2.29,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.64,0.64,1
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.14,-1.21,0
0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.17,-0.88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.64,-0.59,0
0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,-1.84,0.07,0
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.69,-0.48,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2.18,0.13,1
0,1,1,0,1,0,0,0,0,0,1,0,0,2,0,0,-2.68,-0.31,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.6,-0.32,0
1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,2,-3.49,-2.04,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.75,-1.08,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82,-0.47,0
0,1,1,0,1,0,0,0,1,0,1,0,0,2,0,4,-1.8,-0.05,0
0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,-1.37,0.73,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.74,-1.24,1
1,1,1,0,0,0,0,0,2,0,1,0,0,2,0,0,-3.38,-1.5,0
0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.74,-1.31,0
0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-2.2,-0.76,0
0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,-2.1,-0.46,0
1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-1.63,-0.09,1
1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-3.42,-1.96,0
0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-1.96,-0.5,0
1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,-2.07,-0.99,1
1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.04,-1.47,0
0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.78,-0.83,0
0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.82,0.15,1
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,-1.67,-0.62,0
1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,-3.89,-2.32,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-2.07,-0.72,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.65,0.14,1
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.98,-0.66,1
0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,-1.54,-0.66,0
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.72,0.69,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.01,0.45,1
0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.04,-1.0,0
0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,-1.6,0.38,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.99,-1.16,1
0,1,2,0,0,0,0,0,0,0,1,0,0,2,0,0,-1.88,-0.82,0
0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.65,-0.97,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-2.87,-1.43,1
1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,4,-2.89,-1.05,1
0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,-1.71,0.5,1
0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,-1.29,-0.08,0
0,0,1,0,0,0,0,0,2,2,1,0,0,0,1,0,-1.92,-0.75,1
1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.97,-1.44,0
1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.13,-2.5,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.65,0.27,1
1,1,1,0,0,0,0,0,1,0,0,0,0,2,0,6,-3.25,-1.59,0
1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,-3.31,0.0,0
0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.72,-1.38,0
1,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,-3.24,-1.27,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.02,0.43,1
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,6,-3.03,-0.7,0
0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,-1.73,-0.03,0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.23,-1.79,0
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,-2.39,-1.17,0
1,1,0,0,1,0,0,2,0,0,1,1,0,0,1,1,-1.62,0.38,1
1,0,2,0,0,0,0,0,1,0,1,0,0,2,0,4,-3.42,-1.92,0
1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,-3.11,-0.96,0
1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,5,-2.23,-0.83,0
1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,-4.04,-2.41,0
1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.62,-1.07,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.32,-0.61,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.33,-1.26,1
0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,-1.56,-0.36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.84,-0.87,0
1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,-1.89,0.16,0
1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-3.49,-2.04,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.89,-1.05,1
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,-3.36,-1.26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.82,-1.0,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.08,0.13,1
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88,-1.16,0
0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,-2.33,-0.2,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-0.55,0.23,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.18,0.45,1
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.21,-0.68,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-1.28,0.49,0
0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.76,-1.45,0
1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-3.21,-0.96,1
1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,-2.01,-0.72,1
0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,-2.21,-0.92,0
1,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,-2.64,-0.95,0
1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,-2.79,0.2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.92,-0.61,1
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.46,-1.2,0
1,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,-2.73,-1.28,1
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.02,0.17,1
1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,-3.27,-1.91,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.84,-0.75,1
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.82,-1.47,1
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.0,-0.76,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.42,-0.9,1
0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,-1.17,-0.3,1
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-2.36,-0.32,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.46,1
0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3,-1.65,0.09,1
0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,-2.45,-1.04,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.77,-1.31,1
0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.78,-1.49,0
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,6,-3.72,-1.32,0
0,0,2,0,1,0,0,0,2,0,1,1,0,0,1,0,-1.11,0.09,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,-2.27,-0.7,1
0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,-2.44,-0.89,0
0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,-2.0,1.01,1
0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,-1.86,-0.74,0
0,0,1,0,1,0,0,1,0,0,0,1,0,2,0,0,-0.87,0.92,0
1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,-3.74,-1.36,0
0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,-1.12,0.29,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03,-1.61,0
1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,-2.26,-0.19,1
0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.13,-1.57,0
0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-1.09,0.5,1
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6,-3.64,-1.55,0
0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,4,-2.3,0.27,0
0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,-2.32,-0.95,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2.75,0.15,1
1,1,0,0,1,0,0,0,1,0,1,0,0,2,0,4,-2.73,-0.44,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,-2.03,-0.71,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.45,-0.72,1
0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,-1.93,-0.45,0
0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.51,-0.34,0
0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,-0.85,0.98,1
1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,-3.28,-1.72,0
1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.84,-1.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.26,-0.56,1
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-2.02,-0.18,0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.02,-0.94,0
1,1,2,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.55,-1.08,0
0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,-2.61,-0.01,1
0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.6,-0.69,1
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-2.26,-0.48,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-1.75,-0.31,1
0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,-1.77,-0.19,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2.42,-1.2,1
1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,-2.83,-0.26,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1,-2.07,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.79,-0.94,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.32,0.71,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.74,-0.85,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,-2.21,-0.37,1
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.1,-0.93,0
0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,-2.68,-1.33,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.6,0.03,1
